timestamp,SPOT_amount,SPOT_cash,PERP_collateral,PERP_positions_0_amount,PERP_positions_0_entry_price,PERP_positions_0_max_leverage,PT_amount,PT_cash,PT_py_index_high,LENDING_collateral,LENDING_borrowed,LENDING_liquidation_count,SPOT_open,SPOT_high,SPOT_low,SPOT_close,SPOT_volume,PERP_mark_price,PERP_funding_rate,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,LENDING_collateral_price,LENDING_debt_price,LENDING_lending_rate,LENDING_borrowing_rate,LENDING_collateral_market_price,SPOT_balance,PERP_balance,PT_balance,LENDING_balance,net_balance
2025-06-05 00:00:00+00:00,5.523091162777847,3.3333333333321207,6658.669000000001,-5.523091162777847,2412.9,10.0,0.0,0.0,1.1758804926460682,354150.58739416447,265924.09516713,0,2412.9,2412.9,2412.9,2412.9,0.0,2412.9,0.00017263,9676800.0,0.08107348670557468,1.0,1.1758804926460682,2118760.760293249,8917314.953745352,0.0,0.0,0.9763635325545232,1.0,0.0,0.00044817395592959997,0.9763635325545232,13330.0,6658.669000000001,0.0,79855.62339729583,99844.29239729582
2025-06-06 00:00:00+00:00,0.0,19977.619492132886,0.0,,,,0.0,79538.18387452618,1.1760748170581536,0.0,0.0,0,2475.38,2475.38,2475.38,2475.38,0.0,2475.38,4.18e-05,9590400.0,0.08002894571436414,1.0,1.1760748170581536,2078412.7219451028,8923944.115754515,0.0,0.0,0.9768592106076429,1.0,0.0,0.00048073297996799997,0.9768592106076429,19977.619492132886,0.0,79538.18387452618,0.0,99515.80336665906
2025-06-07 00:00:00+00:00,0.0,19977.619492132886,0.0,,,,0.0,79538.18387452618,1.176252203352786,0.0,0.0,0,2523.4,2523.4,2523.4,2523.4,0.0,2523.4,0.00020908,9504000.0,0.08444892080207511,1.0,1.176252203352786,2176084.7872992796,8587129.501090826,0.0,0.0,0.9758634182027341,1.0,0.0,0.0005163767024256,0.9758634182027341,19977.619492132886,0.0,79538.18387452618,0.0,99515.80336665906
2025-06-08 00:00:00+00:00,0.0,19977.619492132886,0.0,,,,0.0,79538.18387452618,1.1764555923797189,0.0,0.0,0,2508.32,2508.32,2508.32,2508.32,0.0,2508.32,0.00024217,9417600.0,0.07996751022945547,1.0,1.1764555923797189,2072078.6647333577,8907063.935558364,0.0,0.0,0.9772879883159218,1.0,0.0,0.0005575060977408,0.9772879883159218,19977.619492132886,0.0,79538.18387452618,0.0,99515.80336665906
2025-06-09 00:00:00+00:00,0.0,19977.619492132886,0.0,,,,0.0,79538.18387452618,1.176643797182438,0.0,0.0,0,2679.12,2679.12,2679.12,2679.12,0.0,2679.12,0.00012799,9331200.0,0.0801807203349505,1.0,1.176643797182438,2051614.3588666695,8783224.622232448,0.0,0.0,0.9774368992843576,1.0,0.0,0.0001794420633312,0.9774368992843576,19977.619492132886,0.0,79538.18387452618,0.0,99515.80336665906
2025-06-10 00:00:00+00:00,0.0,19977.619492132886,0.0,,,,0.0,79538.18387452618,1.1768347046606684,0.0,0.0,0,2815.74,2815.74,2815.74,2815.74,0.0,2815.74,0.00030000000000000003,9244800.0,0.07935399459052594,1.0,1.1768347046606684,2052428.7556485338,8926648.765012389,0.0,0.0,0.9778629218770933,1.0,0.0,0.00017941689838080001,0.9778629218770933,19977.619492132886,0.0,79538.18387452618,0.0,99515.80336665906
2025-06-11 00:00:00+00:00,0.0,19977.619492132886,0.0,,,,0.0,79538.18387452618,1.1770021179839696,0.0,0.0,0,2770.34,2770.34,2770.34,2770.34,0.0,2770.34,0.00030000000000000003,9158400.0,0.086217788462289,1.0,1.1770021179839696,2306125.399981017,8799409.165381504,0.0,0.0,0.9762686321655331,1.0,0.0,0.0001793917387008,0.9762686321655331,19977.619492132886,0.0,79538.18387452618,0.0,99515.80336665906
2025-06-12 00:00:00+00:00,5.0396965935449956,3.3296032486859986,6651.217780303051,-5.0396965935449956,2641.38,10.0,0.0,0.0,1.1771822647397103,352204.8762148268,264409.2152058484,0,2641.38,2641.38,2641.38,2641.38,0.0,2641.38,0.00021369,9072000.0,0.08745939895575239,1.0,1.1771822647397103,2290651.784852109,8536460.485014312,0.0,0.0,0.9761690020612342,1.0,0.0,0.00017936658420480002,0.9761690020612342,13315.083391506567,6651.217780303051,0.0,79402.26732987963,99368.56850168924
2025-06-13 00:00:00+00:00,5.0396965935449956,3.3296032486859986,6651.171266109872,-5.0396965935449956,2641.38,10.0,0.0,0.0,1.177329679638129,352204.8762148268,264456.63898636814,0,2578.09,2578.09,2578.09,2578.09,0.0,2578.09,-3.580000000000003e-06,8985600.0,0.08029240532518722,1.0,1.177329679638129,2047221.5327612907,8745451.511930652,0.0,0.0,0.9782346014303996,1.0,0.0,0.000179341435152,0.9782346014303996,12996.120994101104,6970.133663515335,0.0,80082.35771948623,100048.61237710266
2025-06-14 00:00:00+00:00,5.0396965935449956,3.3296032486859986,6652.060361764899,-5.0396965935449956,2641.38,10.0,0.0,0.0,1.1774606871699125,352204.8762148268,264504.0646220667,0,2529.66,2529.66,2529.66,2529.66,0.0,2529.66,6.974e-05,8899200.0,0.07867427112907976,1.0,1.1774606871699125,2214179.4236048255,9755580.492292859,0.0,0.0,0.9788555826349364,1.0,0.0,0.0001793162913696,0.9788555826349364,12752.048488075718,7215.095265195748,0.0,80253.64469206327,100220.78844533474
