timestamp,BOROS_collateral,BOROS_size,BOROS_entry_rate,BOROS_realized_settlements,BOROS_liquidation_count,PT_amount,PT_cash,PT_py_index_high,LENDING_collateral,LENDING_borrowed,LENDING_liquidation_count,BOROS_seconds_to_expiry,BOROS_mark_rate,BOROS_funding_rate,BOROS_funding_period_seconds,BOROS_underlying_price,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,LENDING_collateral_price,LENDING_debt_price,LENDING_lending_rate,LENDING_borrowing_rate,LENDING_collateral_market_price,BOROS_balance,PT_balance,LENDING_balance,net_balance
2025-06-05 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1758804926460682,354150.58739416447,265924.09516713,0,0.0,0.0,0.0,0.0,1.0,9676800.0,0.08107348670557468,1.0,1.1758804926460682,2118760.760293249,8917314.953745352,0.0,0.0,0.9763635325545232,1.0,0.0,0.00044817395592959997,0.9763635325545232,20000.0,0.0,79855.62339729583,99855.62339729583
2025-06-06 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,79538.18387452618,1.1760748170581536,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,9590400.0,0.08002894571436414,1.0,1.1760748170581536,2078412.7219451028,8923944.115754515,0.0,0.0,0.9768592106076429,1.0,0.0,0.00048073297996799997,0.9768592106076429,20000.0,79538.18387452618,0.0,99538.18387452618
2025-06-07 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,79538.18387452618,1.176252203352786,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,9504000.0,0.08444892080207511,1.0,1.176252203352786,2176084.7872992796,8587129.501090826,0.0,0.0,0.9758634182027341,1.0,0.0,0.0005163767024256,0.9758634182027341,20000.0,79538.18387452618,0.0,99538.18387452618
2025-06-08 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,79538.18387452618,1.1764555923797189,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,9417600.0,0.07996751022945547,1.0,1.1764555923797189,2072078.6647333577,8907063.935558364,0.0,0.0,0.9772879883159218,1.0,0.0,0.0005575060977408,0.9772879883159218,20000.0,79538.18387452618,0.0,99538.18387452618
2025-06-09 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,79538.18387452618,1.176643797182438,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,9331200.0,0.0801807203349505,1.0,1.176643797182438,2051614.3588666695,8783224.622232448,0.0,0.0,0.9774368992843576,1.0,0.0,0.0001794420633312,0.9774368992843576,20000.0,79538.18387452618,0.0,99538.18387452618
2025-06-10 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,79538.18387452618,1.1768347046606684,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,9244800.0,0.07935399459052594,1.0,1.1768347046606684,2052428.7556485338,8926648.765012389,0.0,0.0,0.9778629218770933,1.0,0.0,0.00017941689838080001,0.9778629218770933,20000.0,79538.18387452618,0.0,99538.18387452618
2025-06-11 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,79538.18387452618,1.1770021179839696,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,9158400.0,0.086217788462289,1.0,1.1770021179839696,2306125.399981017,8799409.165381504,0.0,0.0,0.9762686321655331,1.0,0.0,0.0001793917387008,0.9762686321655331,20000.0,79538.18387452618,0.0,99538.18387452618
2025-06-12 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1771822647397103,352204.8762148268,264409.2152058484,0,0.0,0.0,0.0,0.0,1.0,9072000.0,0.08745939895575239,1.0,1.1771822647397103,2290651.784852109,8536460.485014312,0.0,0.0,0.9761690020612342,1.0,0.0,0.00017936658420480002,0.9761690020612342,20000.0,0.0,79402.26732987963,99402.26732987963
2025-06-13 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.177329679638129,352204.8762148268,264456.63898636814,0,0.0,0.0,0.0,0.0,1.0,8985600.0,0.08029240532518722,1.0,1.177329679638129,2047221.5327612907,8745451.511930652,0.0,0.0,0.9782346014303996,1.0,0.0,0.000179341435152,0.9782346014303996,20000.0,0.0,80082.35771948623,100082.35771948623
2025-06-14 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1774606871699125,352204.8762148268,264504.0646220667,0,0.0,0.0,0.0,0.0,1.0,8899200.0,0.07867427112907976,1.0,1.1774606871699125,2214179.4236048255,9755580.492292859,0.0,0.0,0.9788555826349364,1.0,0.0,0.0001793162913696,0.9788555826349364,20000.0,0.0,80253.64469206327,100253.64469206327
2025-06-15 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1775895522850812,352204.8762148268,264551.49211226305,0,0.0,0.0,0.0,0.0,1.0,8812800.0,0.07782331271404308,1.0,1.1775895522850812,2185948.4962008107,9789123.653161364,0.0,0.0,0.9792746535804085,1.0,0.0,0.0001792911527712,0.9792746535804085,20000.0,0.0,80353.81603234215,100353.81603234215
2025-06-16 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1777155723940333,352204.8762148268,264598.9214563453,0,0.0,0.0,0.0,0.0,1.0,8726400.0,0.07791435455335738,1.0,1.1777155723940333,2180639.027687086,9748366.096056247,0.0,0.0,0.9794528511601504,1.0,0.0,0.00017926601961600001,0.9794528511601504,20000.0,0.0,80369.14874477463,100369.14874477463
2025-06-17 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1778448259908083,352204.8762148268,264646.3526536334,0,0.0,0.0,0.0,0.0,1.0,8640000.0,0.07689184561621887,1.0,1.1778448259908083,2146557.534196249,9785424.071392534,0.0,0.0,0.9799089610139438,1.0,0.0,0.00017924089164479998,0.9799089610139438,20000.0,0.0,80482.36166208226,100482.36166208226
2025-06-18 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1779850680127555,352204.8762148268,264658.0286293976,0,0.0,0.0,0.0,0.0,1.0,8553600.0,0.07333809129325575,1.0,1.1779850680127555,2020754.3899611917,9860360.17486881,0.0,0.0,0.9809869708338417,1.0,0.0,4.4118190512e-05,0.9809869708338417,20000.0,0.0,80850.36600149353,100850.36600149353
2025-06-19 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1781157292108715,352204.8762148268,264668.9536156624,0,0.0,0.0,0.0,0.0,1.0,8467200.0,0.07499114775443827,1.0,1.1781157292108715,2538004.8496523295,11998377.505555978,0.0,0.0,0.9807718734803944,1.0,0.0,4.1278780915200005e-05,0.9807718734803944,20000.0,0.0,80763.68267848372,100763.68267848372
2025-06-20 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.178254430340612,352204.8762148268,264691.2716761437,0,0.0,0.0,0.0,0.0,1.0,8380800.0,0.07435754660356153,1.0,1.178254430340612,2499707.2867886554,11961520.66530602,0.0,0.0,0.9811199109443284,1.0,0.0,8.43208818048e-05,0.9811199109443284,20000.0,0.0,80863.94510990538,100863.94510990538
2025-06-21 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1783917182565773,352204.8762148268,264713.085061015,0,0.0,0.0,0.0,0.0,1.0,8294400.0,0.07425497176854123,1.0,1.1783917182565773,2493458.1624300913,11955020.554259656,0.0,0.0,0.9813373644855148,1.0,0.0,8.24072737824e-05,0.9813373644855148,20000.0,0.0,80918.71992259013,100918.71992259013
2025-06-22 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1785370644531794,352204.8762148268,264737.16541127575,0,0.0,0.0,0.0,0.0,1.0,8208000.0,0.07149520600762882,1.0,1.1785370644531794,2392391.2697610506,12093194.689930646,0.0,0.0,0.9821873199849279,1.0,0.0,9.096359952960001e-05,0.9821873199849279,20000.0,0.0,81193.9980437883,101193.9980437883
2025-06-23 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1786732874983405,352204.8762148268,264760.742648103,0,0.0,0.0,0.0,0.0,1.0,8121600.0,0.07183797076107168,1.0,1.1786732874983405,2887400.1163166407,14499802.066748567,0.0,0.0,0.9822922443081219,1.0,0.0,8.905507079039998e-05,0.9822922443081219,20000.0,0.0,81207.37566522352,101207.37566522352
2025-06-24 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1788098420062265,352204.8762148268,264783.80432317796,0,0.0,0.0,0.0,0.0,1.0,8035200.0,0.07216040748479546,1.0,1.1788098420062265,2964193.423085933,14793755.830895433,0.0,0.0,0.9824036729635112,1.0,0.0,8.71000380288e-05,0.9824036729635112,20000.0,0.0,81223.55970592669,101223.55970592669
2025-06-25 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.1789475353253471,352204.8762148268,264811.77309087623,0,0.0,0.0,0.0,0.0,1.0,7948800.0,0.07220477182320928,1.0,1.1789475353253471,2957930.2550693434,14749961.70475603,0.0,0.0,0.9825809763446944,1.0,0.0,0.0001056231166464,0.9825809763446944,20000.0,0.0,81258.03805365058,101258.03805365058
