timestamp,BOROS_collateral,BOROS_size,BOROS_entry_rate,BOROS_realized_settlements,BOROS_liquidation_count,PT_amount,PT_cash,PT_py_index_high,LENDING_collateral,LENDING_borrowed,LENDING_liquidation_count,BOROS_seconds_to_expiry,BOROS_mark_rate,BOROS_funding_rate,BOROS_funding_period_seconds,BOROS_underlying_price,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,LENDING_collateral_price,LENDING_debt_price,LENDING_lending_rate,LENDING_borrowing_rate,LENDING_collateral_market_price,BOROS_balance,PT_balance,LENDING_balance,net_balance
2025-11-25 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.2084709232357453,350067.07886535476,266031.5721830604,0,0.0,0.0,0.0,0.0,1.0,6220800.0,0.06215067038792199,1.0,1.2084709232357453,1458894.6451523714,6052849.889367536,0.0,0.0,0.9881764901304259,1.0,0.0,0.0001077323527584,0.9881764901304259,20000.0,0.0,79896.48512031685,99896.48512031685
2025-11-26 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,1.2086395211176446,350067.07886535476,266060.21019628434,0,0.0,0.0,0.0,0.0,1.0,6134400.0,0.06361130641881041,1.0,1.2086395211176446,1685835.1212817673,6779487.34432589,0.0,0.0,0.9880755818961173,1.0,0.0,0.00010764313300800001,0.9880755818961173,20000.0,0.0,79832.52245627507,99832.52245627507
2025-11-27 00:00:00+00:00,19956.259370808522,88.2901412109294,0.05843717401470765,0.0,0,0.0,0.0,1.2088315983507862,350067.07886535476,266088.82758149906,0,10368000.0,0.05843717401470765,5.101e-05,86400.0,3013.8,6048000.0,0.058327162055659354,1.0,1.2088315983507862,3123599.8827115265,14064955.398379162,0.0,0.0,0.9891869248680705,1.0,0.0,0.0001075540241952,0.9891869248680705,19956.259370808522,0.0,80192.94965886953,100149.20902967805
2025-11-28 00:00:00+00:00,19916.95228414578,88.2901412109294,0.05843717401470765,-39.30708666274133,0,0.0,0.0,1.2089847282801562,350067.07886535476,266117.42436095385,0,10281600.0,0.0550610723582,1.59e-05,86400.0,3029.8,5961600.0,0.056306005926682,1.0,1.2089847282801562,4049611.3836938245,19042568.182779316,0.0,0.0,0.9896981529651065,1.0,0.0,0.00010746502649280001,0.9896981529651065,19622.51297867095,0.0,80343.31700597802,99965.82998464897
2025-11-29 00:00:00+00:00,19881.728303843283,88.2901412109294,0.05843717401470765,-74.53106696523759,0,0.0,0.0,1.2091299964383222,350067.07886535476,266146.0005568695,0,10195200.0,0.0542176917829,2.932e-05,86400.0,2987.96,5875200.0,0.0576103759870612,1.0,1.2091299964383222,4901136.402281931,22410642.65026106,0.0,0.0,0.9896191443916014,1.0,0.0,0.000107376139728,0.9896191443916014,19521.86687836087,0.0,80287.08250953013,99808.949387891
2025-11-30 00:00:00+00:00,19880.033077453256,88.2901412109294,0.05843717401470765,-76.22629335526352,0,0.0,0.0,1.2092789652413611,350067.07886535476,266174.556191484,0,10108800.0,0.0549509121546,0.00015642,86400.0,2990.02,5788800.0,0.058333380450238614,1.0,1.2092789652413611,5620811.846983991,25306190.36285056,0.0,0.0,0.9896468678222373,1.0,0.0,0.0001072873639008,0.9896468678222373,19585.021332251454,0.0,80268.23193529452,99853.25326754598
2025-12-01 00:00:00+00:00,19862.930758816667,95.15851511798117,0.05811737956281477,-90.27541731426787,0,0.0,0.0,1.2094311971560363,350067.07886535476,266203.09128709877,0,10022400.0,0.0540065525027,0.00010596,86400.0,2797.47,5702400.0,0.058571477322387544,1.0,1.2094311971560363,5864806.235596736,26270355.173493538,0.0,0.0,0.9897603415783625,1.0,0.0,0.00010719869918399999,0.9897603415783625,19515.148498396644,0.0,80279.42026601429,99794.56876441094
2025-12-02 00:00:00+00:00,19837.00343656941,88.90300500093963,0.05811737956281477,-88.98892306855035,0,0.0,0.0,1.209591691355254,350067.07886535476,266231.60586596385,0,9936000.0,0.0540065552531,0.00016648,86400.0,2994.63,5616000.0,0.05715136451200853,1.0,1.209591691355254,5957799.694554914,27511500.500440523,0.0,0.0,0.9901513844049046,1.0,0.0,0.00010711014531839998,0.9901513844049046,19492.182597933945,0.0,80387.79690714809,99879.97950508204
2025-12-03 00:00:00+00:00,19796.610578920132,83.54385060585184,0.05811737956281477,-104.22282353615876,0,0.0,0.0,1.209745004460847,350067.07886535476,266260.09995039226,0,9849600.0,0.0539011734405,0.0001082,86400.0,3187.07,5529600.0,0.058545038440230845,1.0,1.209745004460847,6012606.146775535,26947719.92014907,0.0,0.0,0.9900734242335544,1.0,0.0,0.0001070217024768,0.9900734242335544,19445.9879738696,0.0,80332.01153326727,99777.99950713688
2025-12-04 00:00:00+00:00,19822.08701110864,83.54385060585184,0.05811737956281477,-78.74639134764963,0,0.0,0.0,1.2099030883991175,350067.07886535476,266288.5735627145,0,9763200.0,0.0551665913381,0.00025933,86400.0,3132.01,5443200.0,0.058607325539736355,1.0,1.2099030883991175,6147307.700113196,27514707.699660074,0.0,0.0,0.9902177099044549,1.0,0.0,0.0001069333706592,0.9902177099044549,19583.05214692266,0.0,80354.04758427932,99937.09973120198
2025-12-05 00:00:00+00:00,19822.12049569897,88.17335127542842,0.05803451588726365,-76.56759259563945,0,0.0,0.0,1.2100389273325631,350067.07886535476,266317.02672527847,0,9676800.0,0.0565391601189,0.0001706,86400.0,3020.38,5356800.0,0.05884725877233077,1.0,1.2100389273325631,6288056.731943268,28000535.69068076,0.0,0.0,0.9903341107319837,1.0,0.0,0.0001068451498656,0.9903341107319837,19699.921222717505,0.0,80366.34251938586,100066.26374210336
