market,variant,pendle,morpho,hedge,bar,bars,start,end,target_ltv,leverage_at_entry,pt_apy_at_entry,borrow_apy_mean,funding_apr_mean,boros_mark_apr_mean,realised_apy,final_equity,max_drawdown,hedge_coverage_mean,hedge_pnl,liquidations,min_health_factor,debt_changes,hedge_margin_share,hedge_ratio
susds_26nov2026,none,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,2.4748738131471213,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.07629313128966908,100714.6769162922,-0.0023532444520911744,,0.0,0,1.5349934174184534,0,0.0,0.0
susds_26nov2026,boros,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,BINANCE-ETHUSDT-25SEP2026,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,2.227102145849865,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.0829393065497126,100814.20491621387,-0.0021499063092156323,0.5017241756761728,161.19809765971877,0,1.5349940833849232,0,0.1,0.5
susds_26nov2026,boros,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,BINANCE-ETHUSDT-25SEP2026,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,2.2272114770491833,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.09762455172813356,100975.40301387366,-0.002803202430270213,1.0034483513523456,322.3961953194921,0,1.5349940833849232,0,0.1,1.0
susds_26nov2026,boros,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,BINANCE-ETHUSDT-25SEP2026,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,1.7316721060164,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.06398467571312683,100648.54222444566,-0.001675555526900907,0.5017241756761731,125.40313758974298,0,1.5349954158814463,0,0.3,0.5
susds_26nov2026,boros,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,BINANCE-ETHUSDT-25SEP2026,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,1.7317382042787248,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.07521195961791638,100773.94536203537,-0.002185541415570258,1.0034483513523462,250.80627517946414,0,1.5349954158814463,0,0.3,1.0
susds_26nov2026,perp,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,ETHUSDT basis,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,2.227119202769695,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.06818400487111509,100644.48241768827,-0.002118032307536377,0.05033596056314455,-8.524400865895586,0,1.5349940833849232,0,0.1,0.5
susds_26nov2026,perp,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,ETHUSDT basis,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,2.227119202769695,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.06818400487111509,100644.48241768827,-0.002118032307536377,0.05033596056314455,-8.524400865895586,0,1.5349940833849232,0,0.1,1.0
susds_26nov2026,perp,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,ETHUSDT basis,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,1.731900693399755,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.052135814149050885,100497.56588425822,-0.0016465229986395435,0.19411143714441542,-25.57320259768312,0,1.5349954158814463,0,0.3,0.5
susds_26nov2026,perp,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,ETHUSDT basis,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.6,1.731900693399755,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.052135814149050885,100497.56588425822,-0.0016465229986395435,0.19411143714441542,-25.57320259768312,0,1.5349954158814463,0,0.3,1.0
susds_26nov2026,none,PT-sUSDS-26NOV2026,PT-sUSDS-26NOV2026 / USDC,,hour,1072,2026-08-02 00:00:00+00:00,2026-09-15 15:00:00+00:00,0.7,3.1991842472980423,0.05254060318860576,0.04738249296984645,0.05103582537313433,0.04813952428132606,0.08489221600338359,100762.02636224148,-0.003057144931809863,,0.0,0,1.3307177761332591,0,0.0,0.0
