market,variant,pendle,morpho,hedge,bar,bars,start,end,target_ltv,leverage_at_entry,pt_apy_at_entry,borrow_apy_mean,funding_apr_mean,boros_mark_apr_mean,realised_apy,final_equity,max_drawdown,hedge_coverage_mean,hedge_pnl,liquidations,min_health_factor,debt_changes,hedge_margin_share,hedge_ratio
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.7,2.878720371279772,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.07490781969403537,100162.16849001352,-0.008629166248650177,0.49535003887735535,572.9741139333091,0,1.329001384052447,0,0.1,0.5
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.7,2.879216645990081,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.16464873607520047,100735.1426039468,-0.016949180854075263,0.9907000777547107,1145.948227866591,0,1.329001384052447,0,0.1,1.0
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.7,2.2376248750459045,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.05778916450696925,100177.10075695378,-0.006727763828832334,0.49535003887735535,445.95912096860775,0,1.3290119749744567,0,0.3,0.5
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.7,2.2379247067894896,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.12593902881405916,100623.05987792241,-0.013256221077820873,0.9907000777547107,891.9182419372373,0,1.3290119749744567,0,0.3,1.0
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.7,2.878387914647855,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.00867493768821792,99581.21912363231,-0.004048999326046743,0.03343394668734058,-7.975252447893581,0,1.329001384052447,0,0.1,0.5
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.7,2.878387914647855,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.00867493768821792,99581.21912363231,-0.004048999326046743,0.03343394668734058,-7.975252447893581,0,1.329001384052447,0,0.1,1.0
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.7,2.237706298358979,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.007446950787507345,99707.2158786415,-0.003241462820240182,0.12886911654725955,-23.925757343680743,0,1.3290119749744567,0,0.3,0.5
susde_26nov2026,perp,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,ETHUSDT basis,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.7,2.237706298358979,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.007446950787507345,99707.2158786415,-0.003241462820240182,0.12886911654725955,-23.925757343680743,0,1.3290119749744567,0,0.3,1.0
susde_26nov2026,none,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,4.331520527581872,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,-0.023570636040461168,99239.56393509294,-0.006144446036294493,,0.0,0,1.1878215596596349,0,0.0,0.0
susde_26nov2026,boros,PT-sUSDe-26NOV2026,PT-sUSDE-26NOV2026 / USDC,BINANCE-ETHUSDT-25DEC2026,hour,643,2026-08-19 20:00:00+00:00,2026-09-15 14:00:00+00:00,0.8,3.8971220349774547,0.040694709285520325,0.032151358293978416,0.05567463639191292,0.05656393513025937,0.1058380290278973,100228.606976837,-0.013603041013353856,0.49535003887735546,866.6289954603744,0,1.187836849325767,0,0.1,0.5
