market,variant,pendle,morpho,hedge,bar,bars,start,end,target_ltv,leverage_at_entry,pt_apy_at_entry,borrow_apy_mean,funding_apr_mean,boros_mark_apr_mean,realised_apy,final_equity,max_drawdown,hedge_coverage_mean,hedge_pnl,liquidations,min_health_factor,debt_changes,hedge_margin_share,hedge_ratio
susde_7may2026_pyusd,boros,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,BINANCE-ETHUSDT-27MAR2026,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.8,3.8964296195093246,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.051236564544765884,100691.89156966387,-0.0021306935870362143,0.2683752051079095,-105.50245581661329,0,1.1895036486607617,1,0.1,1.0
susde_7may2026_pyusd,boros,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,BINANCE-ETHUSDT-27MAR2026,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.8,3.02998193414142,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.04226199037860279,100581.11587712096,-0.0016588056016336727,0.1341876025539548,-41.02973238943741,0,1.1895045461162586,1,0.3,0.5
susde_7may2026_pyusd,boros,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,BINANCE-ETHUSDT-27MAR2026,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.8,3.0300544725548924,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.0396561443224992,100540.0861447315,-0.001659482932783951,0.2683752051079096,-82.05946477889302,0,1.1895045461162586,1,0.3,1.0
susde_7may2026_pyusd,perp,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,ETHUSDT basis,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.8,3.896410635854429,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.05475805212212337,100744.05976932027,-0.0021402872027805886,0.0219334888129625,-53.33425616021486,0,1.1895036486607617,1,0.1,0.5
susde_7may2026_pyusd,perp,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,ETHUSDT basis,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.8,3.896410635854429,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.05475805212212337,100744.05976932027,-0.0021402872027805886,0.0219334888129625,-53.33425616021486,0,1.1895036486607617,1,0.1,1.0
susde_7may2026_pyusd,perp,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,ETHUSDT basis,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.8,3.030424739677724,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.03523820191024707,100462.14284102974,-0.001693056561063222,0.08459853865593658,-160.00276848064823,0,1.1895045461162586,1,0.3,0.5
susde_7may2026_pyusd,perp,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,ETHUSDT basis,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.8,3.030424739677724,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.03523820191024707,100462.14284102974,-0.001693056561063222,0.08459853865593658,-160.00276848064823,0,1.1895045461162586,1,0.3,1.0
susde_7may2026_pyusd,none,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,5.306006044856266,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.07285671561734053,100984.23259028333,-0.0029088082260128045,,0.0,0,1.1271932662406723,1,0.0,0.0
susde_7may2026_pyusd,boros,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,BINANCE-ETHUSDT-27MAR2026,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,4.775114315355693,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.06095711166386519,100819.24718506874,-0.0026220038587050354,0.13418760255395476,-68.21066047908062,0,1.1271940550961699,1,0.1,0.5
susde_7may2026_pyusd,boros,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,BINANCE-ETHUSDT-27MAR2026,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,4.775304436242379,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.05656142881931259,100751.03652458965,-0.0027284973475757424,0.2683752051079095,-136.42132095816487,0,1.1271940550961699,1,0.1,1.0
susde_7may2026_pyusd,boros,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,BINANCE-ETHUSDT-27MAR2026,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,3.713237015860124,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.047136756131944235,100639.75522984585,-0.002042646054524311,0.1341876025539548,-53.05426858636929,0,1.127195632911069,1,0.3,0.5
susde_7may2026_pyusd,boros,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,BINANCE-ETHUSDT-27MAR2026,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,3.713351980206433,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.043754605192713125,100586.70096125944,-0.002122753417844847,0.2683752051079096,-106.10853717276404,0,1.127195632911069,1,0.3,1.0
susde_7may2026_pyusd,perp,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,ETHUSDT basis,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,4.775194986308688,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.0620948389153233,100834.1235893876,-0.0026383551772957148,0.016962428732848235,-53.33425616021486,0,1.1271940550961699,1,0.1,0.5
susde_7may2026_pyusd,perp,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,ETHUSDT basis,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,4.775194986308688,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.0620948389153233,100834.1235893876,-0.0026383551772957148,0.016962428732848235,-53.33425616021486,0,1.1271940550961699,1,0.1,1.0
susde_7may2026_pyusd,perp,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,ETHUSDT basis,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,3.7137536825864355,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.04084851788776822,100532.80672995155,-0.0021393258363300305,0.06542462075298812,-160.00276848064823,0,1.127195632911069,1,0.3,0.5
susde_7may2026_pyusd,perp,PT-sUSDe-7MAY2026,PT-sUSDE-7MAY2026 / PYUSD,ETHUSDT basis,day,57,2026-03-12 00:00:00+00:00,2026-05-07 00:00:00+00:00,0.86,3.7137536825864355,0.03700470901859254,0.029026002133705295,-0.013262883333333331,0.007424237469356541,0.04084851788776822,100532.80672995155,-0.0021393258363300305,0.06542462075298812,-160.00276848064823,0,1.127195632911069,1,0.3,1.0
