timestamp,BOROS_collateral,BOROS_size,BOROS_entry_rate,BOROS_realized_settlements,BOROS_liquidation_count,PT_amount,PT_cash,PT_py_index_high,LENDING_collateral,LENDING_borrowed,LENDING_liquidation_count,BOROS_seconds_to_expiry,BOROS_mark_rate,BOROS_funding_rate,BOROS_funding_period_seconds,BOROS_underlying_price,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,LENDING_collateral_price,LENDING_debt_price,LENDING_lending_rate,LENDING_borrowing_rate,LENDING_collateral_market_price,BOROS_balance,PT_balance,LENDING_balance,net_balance
2025-08-27 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997560802458545,353564.7205119987,265864.324985904,0,0.0,0.0,0.0,0.0,1.0,7948800.0,0.09332931754802609,1.0,0.9997560802458545,1211628.8124992247,4367130.495416488,0.0,0.0,0.9777608101247515,1.0,0.0,9.992779151040001e-05,0.9777608101247515,20000.0,0.0,79837.40257343918,99837.40257343918
2025-08-28 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997560802458545,353564.7205119987,265890.6930377873,0,0.0,0.0,0.0,0.0,1.0,7862400.0,0.09456515147202516,1.0,0.9997529923789058,1235076.6582792716,4339208.132628928,0.0,0.0,0.9777244450788577,1.0,0.0,9.917368341120001e-05,0.9777244450788577,20000.0,0.0,79798.17712426808,99798.17712426808
2025-08-29 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997560802458545,353564.7205119987,265916.86549527006,0,0.0,0.0,0.0,0.0,1.0,7776000.0,0.09472396841703867,1.0,0.999752595810827,1241169.7339181562,4346291.084703339,0.0,0.0,0.9779315288899643,1.0,0.0,9.84283020576e-05,0.9779315288899643,20000.0,0.0,79845.22219658172,99845.22219658172
2025-08-30 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997560802458545,353564.7205119987,265942.84462091903,0,0.0,0.0,0.0,0.0,1.0,7689600.0,0.09393055140563233,1.0,0.999754577560027,1225454.7068606897,4362268.081251733,0.0,0.0,0.9783469825989748,1.0,0.0,9.769164753600001e-05,0.9783469825989748,20000.0,0.0,79966.13284544472,99966.13284544472
2025-08-31 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997570464839901,353564.7205119987,265968.6326786328,0,0.0,0.0,0.0,0.0,1.0,7603200.0,0.09294289475656248,1.0,0.9997570464839901,1205584.370422649,4380143.662410951,0.0,0.0,0.9788007835616157,1.0,0.0,9.69637198464e-05,0.9788007835616157,20000.0,0.0,80100.79279825516,100100.79279825516
2025-09-01 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997613661204121,353564.7205119987,265994.2319336023,0,0.0,0.0,0.0,0.0,1.0,7516800.0,0.0912170381050843,1.0,0.9997613661204121,1172003.3801076345,4413040.587494154,0.0,0.0,0.9794079985757546,1.0,0.0,9.62445189024e-05,0.9794079985757546,20000.0,0.0,80289.88335005037,100289.88335005037
2025-09-02 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997613661204121,353564.7205119987,266019.64465229446,0,0.0,0.0,0.0,0.0,1.0,7430400.0,0.09730853937075334,1.0,0.9997461501979573,1290627.5881188316,4284753.0999849,0.0,0.0,0.9783581822158364,1.0,0.0,9.55340446176e-05,0.9783581822158364,20000.0,0.0,79893.29260347481,99893.29260347481
2025-09-03 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997613661204121,353564.7205119987,266044.87310252787,0,0.0,0.0,0.0,0.0,1.0,7344000.0,0.09813550000850935,1.0,0.9997440910707002,1302986.554586398,4252652.555990752,0.0,0.0,0.9784354522024321,1.0,0.0,9.48322972512e-05,0.9784354522024321,20000.0,0.0,79895.3840944561,99895.3840944561
2025-09-04 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997613661204121,353564.7205119987,266069.91955334187,0,0.0,0.0,0.0,0.0,1.0,7257600.0,0.09228711420427516,1.0,0.9997586870270262,1185940.612281651,4367355.138982851,0.0,0.0,0.9798899016295987,1.0,0.0,9.41392766304e-05,0.9798899016295987,20000.0,0.0,80384.57964885706,100384.57964885706
2025-09-05 00:00:00+00:00,20000.0,0.0,0.0,0.0,0,0.0,0.0,0.9997613661204121,353564.7205119987,266094.7862750268,0,0.0,0.0,0.0,0.0,1.0,7171200.0,0.0963841300162811,1.0,0.9997484538146739,1271752.0404851395,4303406.603035236,0.0,0.0,0.9792928469079529,1.0,0.0,9.34549827552e-05,0.9792928469079529,20000.0,0.0,80148.6154413831,100148.6154413831
