market,variant,pendle,morpho,hedge,bar,bars,start,end,target_ltv,leverage_at_entry,pt_apy_at_entry,borrow_apy_mean,funding_apr_mean,boros_mark_apr_mean,realised_apy,final_equity,max_drawdown,hedge_coverage_mean,hedge_pnl,liquidations,min_health_factor,debt_changes,hedge_margin_share,hedge_ratio
usde_27nov2025_usds_btc,none,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,4.330164982966397,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.3356615436650978,107323.89044179069,-0.004939593083820748,,0.0,0,1.189598929331592,1,0.0,0.0
usde_27nov2025_usds_btc,boros,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BINANCE-BTCUSDT-28NOV2025,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,3.896267249663358,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.29989830950374197,106627.73594836213,-0.004447138953566299,0.1964847890249143,24.914377596083796,0,1.1896027506959197,1,0.1,0.5
usde_27nov2025_usds_btc,boros,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BINANCE-BTCUSDT-28NOV2025,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,3.896267249663358,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.30110374736290146,106652.65032595822,-0.004447138953566299,0.3929695780498286,49.828755192178505,0,1.1896027506959197,1,0.1,1.0
usde_27nov2025_usds_btc,boros,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BINANCE-BTCUSDT-28NOV2025,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,3.0292747149797687,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.22802161347050975,105172.52546022114,-0.0034614737822066255,0.1964847890249143,19.38187952845692,0,1.1896103969326557,1,0.3,0.5
usde_27nov2025_usds_btc,boros,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BINANCE-BTCUSDT-28NOV2025,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,3.0292747149797687,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.2289197107483929,105191.90733974958,-0.0034614737822066255,0.3929695780498286,38.76375905690293,0,1.1896103969326557,1,0.3,1.0
usde_27nov2025_usds_btc,perp,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BTCUSDT basis,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,3.896488433227779,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.300337192375669,106630.75569846842,-0.004432444732451635,0.022425178816843982,27.934127702375918,0,1.1896027506959197,1,0.1,0.5
usde_27nov2025_usds_btc,perp,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BTCUSDT basis,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,3.896488433227779,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.300337192375669,106630.75569846842,-0.004432444732451635,0.022425178816843982,27.934127702375918,0,1.1896027506959197,1,0.1,1.0
usde_27nov2025_usds_btc,perp,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BTCUSDT basis,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,3.0297903644534268,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.23184011693108486,105236.94596379981,-0.003417375017360502,0.08647913199785695,83.80238310712593,0,1.1896103969326557,1,0.3,0.5
usde_27nov2025_usds_btc,perp,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BTCUSDT basis,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.8,3.0297903644534268,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.23184011693108486,105236.94596379981,-0.003417375017360502,0.08647913199785695,83.80238310712593,0,1.1896103969326557,1,0.3,1.0
usde_27nov2025_usds_btc,none,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,5.307879693538649,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.4138768046702439,108807.36634712742,-0.006069314907981238,,0.0,0,1.1272477453993037,1,0.0,0.0
usde_27nov2025_usds_btc,boros,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BINANCE-BTCUSDT-28NOV2025,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,4.775662752005942,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.3690613599280226,107973.81112860871,-0.005464467887022817,0.1964847890249143,32.20983875420097,0,1.1272544597440335,1,0.1,0.5
usde_27nov2025_usds_btc,boros,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BINANCE-BTCUSDT-28NOV2025,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,4.775662752005942,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.37068238706603784,108006.02096736291,-0.005464467887022817,0.3929695780498286,64.41967750841286,0,1.1272544597440335,1,0.1,1.0
usde_27nov2025_usds_btc,boros,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BINANCE-BTCUSDT-28NOV2025,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,3.7125289001447177,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.27930610671814904,106225.16004524034,-0.004253781808137735,0.1964847890249143,25.058273837930756,0,1.1272678959790985,1,0.3,0.5
usde_27nov2025_usds_btc,boros,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BINANCE-BTCUSDT-28NOV2025,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,3.7125289001447177,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.28050382662285034,106250.21831907827,-0.004253781808137735,0.3929695780498286,50.11654767586515,0,1.1272678959790985,1,0.3,1.0
usde_27nov2025_usds_btc,perp,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BTCUSDT basis,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,4.775933998528279,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.3691547636108794,107969.53541755688,-0.00544977888835696,0.01734592268424966,27.934127702375918,0,1.1272544597440335,1,0.1,0.5
usde_27nov2025_usds_btc,perp,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BTCUSDT basis,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,4.775933998528279,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.3691547636108794,107969.53541755688,-0.00544977888835696,0.01734592268424966,27.934127702375918,0,1.1272544597440335,1,0.1,1.0
usde_27nov2025_usds_btc,perp,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BTCUSDT basis,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,3.7131610780640716,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.28298162845689645,106283.90415450954,-0.004209697520150657,0.06688920908712565,83.80238310712593,0,1.1272678959790985,1,0.3,0.5
usde_27nov2025_usds_btc,perp,PT-USDe-27NOV2025,PT-USDe-27NOV2025 / USDS,BTCUSDT basis,day,93,2025-08-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,0.86,3.7131610780640716,0.09332931754802609,0.027568660530557728,0.04908833978494624,0.056519944978562046,0.28298162845689645,106283.90415450954,-0.004209697520150657,0.06688920908712565,83.80238310712593,0,1.1272678959790985,1,0.3,1.0
