timestamp,SPOT_amount,SPOT_cash,PERP_collateral,PERP_positions_0_amount,PERP_positions_0_entry_price,PERP_positions_0_max_leverage,PT_amount,PT_cash,PT_py_index_high,LENDING_collateral,LENDING_borrowed,LENDING_liquidation_count,SPOT_open,SPOT_high,SPOT_low,SPOT_close,SPOT_volume,PERP_mark_price,PERP_funding_rate,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,LENDING_collateral_price,LENDING_debt_price,LENDING_lending_rate,LENDING_borrowing_rate,LENDING_collateral_market_price,SPOT_balance,PERP_balance,PT_balance,LENDING_balance,net_balance
2025-11-25 00:00:00+00:00,0.15261155473307675,3.3333333333321207,6658.669000000001,-0.15261155473307675,87324.1,10.0,0.0,0.0,0.9998595352577457,348203.32732315565,265113.02197828336,0,87324.1,87324.1,87324.1,87324.1,0.0,87324.1,-6.313e-05,6220800.0,0.05264796730150745,1.0,0.9998595352577457,120504.23500983538,738070.4142789514,0.0,0.0,0.989929846572213,1.0,0.0,2.71289667744e-05,0.989929846572213,13330.0,6658.669000000001,0.0,79583.84441466216,99572.51341466216
2025-11-26 00:00:00+00:00,0.15261155473307675,3.3333333333321207,6659.912137047264,-0.15261155473307675,87324.1,10.0,0.0,0.0,0.9998595352577457,348203.32732315565,265119.74973309337,0,90438.1,90438.1,90438.1,90438.1,0.0,90438.1,9.007e-05,6134400.0,0.05331169614506037,1.0,0.9998578097587623,121176.19541621798,731650.8203821584,0.0,0.0,0.9899476252143321,1.0,0.0,2.53766088e-05,0.9899476252143321,13805.232381438802,6184.679755608463,0.0,79583.30724219332,99573.21937924059
2025-11-27 00:00:00+00:00,0.15261155473307675,3.3333333333321207,6660.529753449363,-0.15261155473307675,87324.1,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265126.06417715986,0,91292.2,91292.2,91292.2,91292.2,0.0,91292.2,4.433e-05,6048000.0,0.04615870340831618,1.0,0.999876463134393,251384.00034809764,1771187.646136538,0.0,0.0,0.9913832145533272,1.0,0.0,2.38170444768e-05,0.9913832145533272,13935.57791033632,6054.951843113043,0.0,80076.8697826346,100067.39953608396
2025-11-28 00:00:00+00:00,0.15261155473307675,3.3333333333321207,6661.372017207489,-0.15261155473307675,87324.1,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265131.9916859628,0,90847.8,90847.8,90847.8,90847.8,0.0,90847.8,6.075e-05,5961600.0,0.052834505594254066,1.0,0.9998590502030774,309967.3285698705,1890930.1200752612,0.0,0.0,0.9903142316861666,1.0,0.0,2.23570721376e-05,0.9903142316861666,13867.757335412942,6123.614681794547,0.0,79698.71888263483,99690.09089984233
2025-11-29 00:00:00+00:00,0.15261155473307675,3.3333333333321207,6661.708754168065,-0.15261155473307675,87324.1,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265137.58413873316,0,90765.0,90765.0,90765.0,90765.0,0.0,90765.0,2.431e-05,5875200.0,0.05158179400309315,1.0,0.9998623092785146,309240.5562033391,1938068.826989777,0.0,0.0,0.9906736420417226,1.0,0.0,2.10928668192e-05,0.9906736420417226,13855.121098681044,6136.587655487022,0.0,79818.2743115435,99809.98306571157
2025-11-30 00:00:00+00:00,0.15261155473307675,3.3333333333321207,6663.572070852866,-0.15261155473307675,87324.1,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265142.8382164931,0,90320.6,90320.6,90320.6,90320.6,0.0,90320.6,0.00013518,5788800.0,0.04922156268864741,1.0,0.9998684602868365,316628.9710175529,2087965.206555674,0.0,0.0,0.9912189155351355,1.0,0.0,1.98162237888e-05,0.9912189155351355,13787.300523757665,6206.271547095202,0.0,80002.88627849112,99996.45834934399
2025-12-01 00:00:00+00:00,0.15261155473307675,3.3333333333321207,6664.6561806968,-0.15261155473307675,87324.1,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265147.81543837424,0,86241.6,86241.6,86241.6,86241.6,0.0,86241.6,8.237e-05,5702400.0,0.04905022324087027,1.0,0.9998689073552864,324626.1572978569,2148625.9273073943,0.0,0.0,0.9913786838386329,1.0,0.0,1.87716749184e-05,0.9913786838386329,13164.797992001444,6829.858188695356,0.0,80053.54091148853,100048.19709218532
2025-12-02 00:00:00+00:00,0.15261155473307675,3.3333333333321207,6665.44061351998,-0.15261155473307675,87324.1,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265152.5413486666,0,91249.1,91249.1,91249.1,91249.1,0.0,91249.1,5.633e-05,5616000.0,0.04855080851887261,1.0,0.9998702108739098,324882.2435972508,2173618.3212353163,0.0,0.0,0.9915928358345049,1.0,0.0,1.782352296e-05,0.9915928358345049,13929.000352327326,6066.440261192653,0.0,80123.38343871164,100118.82405223162
2025-12-03 00:00:00+00:00,0.1427242515146842,0.0,6658.433694466648,-0.1427242515146842,93376.7,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265157.02958429646,0,93376.7,93376.7,93376.7,93376.7,0.0,93376.7,1.589e-05,5529600.0,0.04619443127892553,1.0,0.9998763696468154,348142.69172324496,2450878.1636088225,0.0,0.0,0.9921129368090165,1.0,0.0,1.69268513184e-05,0.9921129368090165,13327.119616411212,6658.433694466648,0.0,80299.99609295075,100285.54940382861
2025-12-04 00:00:00+00:00,0.1427242515146842,0.0,6659.87440528367,-0.1427242515146842,93376.7,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265161.30615248677,0,92034.7,92034.7,92034.7,92034.7,0.0,92034.7,0.00010968,5443200.0,0.04997186978259527,1.0,0.999866503405508,388450.84773872857,2520483.6990876715,0.0,0.0,0.991618629385063,1.0,0.0,1.61283059712e-05,0.991618629385063,13135.583670878506,6851.410350816376,0.0,80123.60003501928,100110.59405671415
2025-12-05 00:00:00+00:00,0.1427242515146842,0.0,6661.170687767857,-0.1427242515146842,93376.7,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265165.38808371226,0,89288.5,89288.5,89288.5,89288.5,0.0,89288.5,0.00010172,5356800.0,0.050861548960848824,1.0,0.9998642792183513,395609.39793273836,2518199.17959113,0.0,0.0,0.99160844367552,1.0,0.0,1.53940251168e-05,0.99160844367552,12743.634331368881,7244.655972810188,0.0,80115.97140583978,100104.26171001885
2025-12-06 00:00:00+00:00,0.1427242515146842,0.0,6661.653177103645,-0.1427242515146842,93376.7,10.0,0.0,0.0,0.999876463134393,348203.32732315565,265169.29240995157,0,89197.1,89197.1,89197.1,89197.1,0.0,89197.1,3.79e-05,5270400.0,0.04732853553166594,1.0,0.999873491717218,370136.4608975444,2542568.502782982,0.0,0.0,0.9923015588944137,1.0,0.0,1.47240087552e-05,0.9923015588944137,12730.58933478044,7258.183458734418,0.0,80353.4121050376,100342.18489855246
