timestamp,PT_amount,PT_cash,PT_py_index_high,HEDGE_collateral,HEDGE_positions_0_amount,HEDGE_positions_0_entry_price,HEDGE_positions_0_max_leverage,BOROS_collateral,BOROS_size,BOROS_entry_rate,BOROS_realized_settlements,BOROS_liquidation_count,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,HEDGE_mark_price,HEDGE_funding_rate,BOROS_seconds_to_expiry,BOROS_mark_rate,BOROS_funding_rate,BOROS_funding_period_seconds,BOROS_underlying_price,PT_balance,HEDGE_balance,BOROS_balance,net_balance
2026-06-09 00:00:00+00:00,36.59642198407817,0.0,1.0,13508.193198676528,-35.16063223316826,2168.8940636828106,10.0,9896.610298273881,-26.280513263113548,0.0199305317288916,-84.80931620787213,0,49161600.0,0.026073383889383184,1638.64,1.0,117.14489577192515,1221.9161473658482,86.36,0.000499875,1638.64,-9.652e-05,17193600.0,0.029298241735141162,-9.652e-05,86400.0,1638.64,57609.7632252802,32152.261321970807,9676.666842375487,99438.69138962649
2026-06-10 00:00:00+00:00,36.59642198407817,0.0,1.0,13501.475743236306,-35.16063223316826,2168.8940636828106,10.0,9903.840284502634,-26.280513263113548,0.0199305317288916,-77.57932997912022,0,49075200.0,0.02607338390172198,1620.72,1.0,117.14489577192515,1221.9161473658482,86.36,0.000499875,1620.72,-0.00011788,17107200.0,0.028184646355761366,-0.00011788,86400.0,1620.72,56983.76699679743,32775.62239614897,9713.125370777028,99472.51476372342
2026-06-11 00:00:00+00:00,36.59642198407817,0.0,1.0,13498.322425104066,-35.16063223316826,2168.8940636828106,10.0,9908.476959683752,-26.280513263113548,0.0199305317288916,-72.94265479800151,0,48988800.0,0.026073383914104298,1672.57,1.0,117.14489577192515,1221.9161473658482,86.36,0.000499875,1672.57,-5.3620000000000005e-05,17020800.0,0.02707043712768075,-5.3620000000000005e-05,86400.0,1672.57,58810.93617456089,30949.390296726953,9739.088443026452,99499.4149143143
2026-06-12 00:00:00+00:00,36.59642198407817,0.0,1.0,13492.188920903778,-35.16063223316826,2168.8940636828106,10.0,9915.331485556957,-26.280513263113548,0.0199305317288916,-66.08812892479601,0,48902400.0,0.02607338392653058,1665.48,1.0,117.14489577192515,1221.9161473658482,86.36,0.000499875,1665.48,-0.00010474,16934400.0,0.02707043712768075,-0.00010474,86400.0,1665.48,58565.7672940004,31192.545675059824,9747.517199703874,99505.83016876409
2026-06-13 00:00:00+00:00,36.59642198407817,0.0,1.0,13495.49468625849,-35.16063223316826,2168.8940636828106,10.0,9915.151060250382,-26.280513263113548,0.0199305317288916,-66.26855423137108,0,48816000.0,0.026073383939000827,1680.41,1.0,117.14489577192515,1221.9161473658482,86.36,0.000499875,1680.41,5.5950000000000005e-05,16848000.0,0.02707043712768075,5.5950000000000005e-05,86400.0,1680.41,59094.94038275253,30670.903201173336,9746.696293524972,99512.53987745084
2026-06-14 00:00:00+00:00,36.59642198407817,0.0,1.0,13493.285463632326,-35.16063223316826,2168.8940636828106,10.0,9919.153188344928,-26.280513263113548,0.0199305317288916,-62.26642613682488,0,48729600.0,0.02607338395151526,1724.74,1.0,117.14489577192515,1221.9161473658482,86.36,0.000499875,1724.74,-3.643e-05,16761600.0,0.02707043712768075,-3.643e-05,86400.0,1724.74,60658.16986184122,29110.023151650825,9747.141166168334,99515.33417966038
2026-06-15 00:00:00+00:00,36.59642198407817,0.0,1.0,13498.992680046134,-35.16063223316826,2168.8940636828106,10.0,9917.334226130622,-26.280513263113548,0.0199305317288916,-64.08538835113004,0,48643200.0,0.026073383964074548,1795.16,1.0,117.14489577192515,1221.9161473658482,86.36,0.000499875,1795.16,9.042e-05,16675200.0,0.02618289081707106,9.042e-05,86400.0,1795.16,63139.255378271766,26639.71864620492,9761.362685242126,99540.33670971882
2026-06-16 00:00:00+00:00,36.59642198407817,0.0,1.0,13501.550625492275,-35.16063223316826,2168.8940636828106,10.0,9917.86528852354,-26.280513263113548,0.0199305317288916,-63.554325958211194,0,48556800.0,0.02591598886953106,1792.32,1.0,117.14489442772792,1238.8743022799263,86.36,0.000499875,1792.32,4.059e-05,16588800.0,0.02500504200059899,4.059e-05,86400.0,1792.32,63058.705714729505,26742.132787193266,9792.131531158244,99592.97003308102
2026-06-17 00:00:00+00:00,36.59642198407817,0.0,1.0,13504.40495099014,-35.16063223316826,2168.8940636828106,10.0,9918.116541241627,-26.280513263113548,0.0199305317288916,-63.303073240125606,0,48470400.0,0.02591598888210278,1749.56,1.0,117.14489442772792,1238.8743022799263,86.36,0.000499875,1749.56,4.64e-05,16502400.0,0.02500504200059899,4.64e-05,86400.0,1749.56,61558.60729551851,28248.455746981403,9796.021697761349,99603.08474026126
2026-06-18 00:00:00+00:00,36.59642198407817,0.0,1.0,13507.186611514244,-35.16063223316826,2168.8940636828106,10.0,9918.368430850924,-26.280513263113548,0.0199305317288916,-63.05118363082825,0,48384000.0,0.02590481571694747,1710.18,1.0,117.14489440671375,1240.086763010323,86.36,0.000499875,1710.18,4.626e-05,16416000.0,0.02500504200059899,4.626e-05,86400.0,1710.18,60178.238079203744,29635.863104847667,9799.646612834544,99613.74779688596
