timestamp,PT_amount,PT_cash,PT_py_index_high,HEDGE_collateral,HEDGE_positions_0_amount,HEDGE_positions_0_entry_price,HEDGE_positions_0_max_leverage,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,HEDGE_mark_price,HEDGE_funding_rate,PT_balance,HEDGE_balance,net_balance
2026-05-18 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2347022680968354,44789.152955383455,-28.185536500715877,1938.57,10.0,51062400.0,0.023819714388773727,2128.99,1.2347022680968354,108.69481051888651,1289.7847214289502,86.36,0.000499875,2128.99,7.736e-05,60356.75392507636,39422.06309491715,99778.8170199935
2026-05-19 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2347831749434308,44800.6215163043,-28.185536500715877,1938.57,10.0,50976000.0,0.023819714388773727,2111.0,1.2347831749434308,108.69481051888651,1289.7847214289502,86.36,0.000499875,2111.0,0.00019275,59851.48482456218,39940.58945748586,99792.07428204804
2026-05-20 00:00:00+00:00,29.399812150233917,105.71646281302492,1.234861405110893,44808.93932472679,-28.185536500715877,1938.57,10.0,50889600.0,0.02449306755884506,2128.6,1.234861405110893,107.72350300904466,1290.5413201425763,86.36,0.000499875,2128.6,0.00013864,60289.60100798923,39452.84182349575,99742.44283148498
2026-05-21 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2349429587446141,44816.294818525894,-28.185536500715877,1938.57,10.0,50803200.0,0.024493067569651972,2132.78,1.2349429587446141,107.72350300904466,1290.5413201425763,86.36,0.000499875,2132.78,0.00012236000000000001,60411.78392779424,39342.381774721856,99754.1657025161
2026-05-22 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2350222578600727,44824.42106123247,-28.185536500715877,1938.57,10.0,50716800.0,0.024493067580495742,2064.98,1.2350222578600727,107.72350300904466,1290.5413201425763,86.36,0.000499875,2064.98,0.00013962,58498.55553697489,41261.48739217697,99760.04292915185
2026-05-23 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2351019038339786,44834.29301825481,-28.185536500715877,1938.57,10.0,50630400.0,0.024493067591376372,2116.82,1.2351019038339786,107.72350300904466,1290.5413201425763,86.36,0.000499875,2116.82,0.00016546,59968.43886051948,39810.2211370022,99778.65999752168
2026-05-24 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2351818182249217,44846.27551945126,-28.185536500715877,1938.57,10.0,50544000.0,0.024493067602294527,2098.99,1.2351818182249217,107.72350300904466,1290.5413201425763,86.36,0.000499875,2098.99,0.00020254,59468.14978004804,40324.75175400642,99792.90153405446
2026-05-25 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2352615745526754,44854.677038872054,-28.185536500715877,1938.57,10.0,50457600.0,0.024493067613249986,2111.64,1.2352615745526754,107.72350300904466,1290.5413201425763,86.36,0.000499875,2111.64,0.00014116,59829.869157634304,39976.60623669316,99806.47539432746
2026-05-26 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2353416634501984,44860.904915132814,-28.185536500715877,1938.57,10.0,50371200.0,0.02449727480595909,2072.99,1.2353416634501984,107.7749879224768,1290.6822572596907,86.36,0.000499875,2072.99,0.00010659,58740.22202730428,41072.20509870659,99812.42712601087
2026-05-27 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2354226924569915,44870.32776953258,-28.185536500715877,1938.57,10.0,50284800.0,0.02447164945395408,2023.7,1.2354226924569915,107.54802795436309,1290.8590466756223,86.36,0.000499875,2023.7,0.0001652,57352.13347736656,42470.89304722664,99823.0265245932
2026-05-28 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2355019858496132,44874.82812487779,-28.185536500715877,1938.57,10.0,50198400.0,0.02568641725962162,2008.92,1.2355019858496132,118.81849252541379,1282.1096087721032,86.36,0.000499875,2008.92,7.947999999999999e-05,56830.69783604137,42891.975632052425,99722.6734680938
2026-05-29 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2355833033993286,44887.41922687665,-28.185536500715877,1938.57,10.0,50112000.0,0.02568641727127674,2013.35,1.2355833033993286,118.81849252541379,1282.1096087721032,86.36,0.000499875,2013.35,0.00022188,56959.736146896386,42779.70480735312,99739.4409542495
2026-05-30 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2356642084438574,44897.15528275178,-28.185536500715877,1938.57,10.0,50025600.0,0.025686417282972274,2021.58,1.2356642084438574,118.81849252541379,1282.1096087721032,86.36,0.000499875,2021.58,0.00017087,57196.105940802816,42557.47389782735,99753.57983863016
2026-05-31 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2357442451202094,44907.51165264493,-28.185536500715877,1938.57,10.0,49939200.0,0.02568641729470822,2006.31,1.2357442451202094,118.81849252541379,1282.1096087721032,86.36,0.000499875,2006.31,0.00018313999999999998,56768.81091514699,42998.22341008644,99767.03432523343
2026-06-01 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2358250486199849,44919.586374814164,-28.185536500715877,1938.57,10.0,49852800.0,0.025686417306485243,2006.0,1.2358250486199849,118.81849252541379,1282.1096087721032,86.36,0.000499875,2006.0,0.00021356,56763.99252656984,43019.03564857089,99783.02817514073
