timestamp,PT_amount,PT_cash,PT_py_index_high,LENDING_collateral,LENDING_borrowed,LENDING_liquidation_count,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,LENDING_collateral_price,LENDING_debt_price,LENDING_lending_rate,LENDING_borrowing_rate,LENDING_collateral_market_price,PT_balance,LENDING_balance,net_balance
2026-08-19 20:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331148.16906724236,0,8481600.0,0.040694709285520325,1.0,1.0,354847.60764505167,1408834.7914777456,57.6,0.00098686,0.9893293421882834,1.0,0.0,1.1395771956e-06,0.9893293421882834,0.0,99396.50655522605,99396.50655522605
2026-08-19 21:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331148.5453622649,0,8478000.0,0.04156548732933896,1.0,1.0,369479.50375203026,1397202.7228864972,57.6,0.00098686,0.9891114222210942,1.0,0.0,1.1363336532e-06,0.9891114222210942,0.0,99301.29401348147,99301.29401348147
2026-08-19 22:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331148.92058823537,0,8474400.0,0.041565487356992836,1.0,1.0,369479.50375203026,1397202.7228864972,57.6,0.00098686,0.9891160205605546,1.0,0.0,1.13310405e-06,0.9891160205605546,0.0,99302.91993160627,99302.91993160627
2026-08-19 23:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331149.2962171372,0,8470800.0,0.041565487384669586,1.0,1.0,369479.50375203026,1397202.7228864972,57.6,0.00098686,0.9891206189213926,1.0,0.0,1.1343195324e-06,0.9891206189213926,0.0,99304.54545610299,99304.54545610299
2026-08-20 00:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331149.6707820532,0,8467200.0,0.04185262641504628,1.0,1.0,380094.5698271166,1414457.0983985104,57.6,0.00098686,0.989052016783787,1.0,0.0,1.13110524e-06,0.989052016783787,0.0,99274.31603515177,99274.31603515177
2026-08-20 01:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331150.0382004578,0,8463600.0,0.04267780591551751,1.0,1.0,394752.80734798824,1402807.4446993168,57.6,0.00098686,0.9888465132187219,1.0,0.0,1.1095230743999999e-06,0.9888465132187219,0.0,99184.51584447687,99184.51584447687
2026-08-20 02:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331150.404574438,0,8460000.0,0.04267780594402226,1.0,1.0,394752.80734798824,1402807.4446993168,57.6,0.00098686,0.9888512308127273,1.0,0.0,1.1063679156000001e-06,0.9888512308127273,0.0,99186.20251278928,99186.20251278928
2026-08-20 03:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331150.7699084906,0,8456400.0,0.04267780597255211,1.0,1.0,394752.80734798824,1402807.4446993168,57.6,0.00098686,0.9888559484292393,1.0,0.0,1.1032263468000001e-06,0.9888559484292393,0.0,99187.89023082383,99187.89023082383
2026-08-20 04:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331151.1342071149,0,8452800.0,0.04267780600110571,1.0,1.0,394752.80734798824,1402807.4446993168,57.6,0.00098686,0.9888606660682582,1.0,0.0,1.1000983752000001e-06,0.9888606660682582,0.0,99189.57899408141,99189.57899408141
2026-08-20 05:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331151.4974748079,0,8449200.0,0.042677806029683296,1.0,1.0,394752.80734798824,1402807.4446993168,57.6,0.00098686,0.9888653837297842,1.0,0.0,1.0969839936e-06,0.9888653837297842,0.0,99191.26879806514,99191.26879806514
2026-08-20 06:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331151.85971606884,0,8445600.0,0.04268807038668698,1.0,1.0,394752.80734798824,1402003.3426362213,57.6,0.00098686,0.9888674944149238,1.0,0.0,1.0938832092e-06,0.9888674944149238,0.0,99191.82510254026,99191.82510254026
2026-08-20 07:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331152.2209353947,0,8442000.0,0.04296747569699111,1.0,1.0,399811.9019619811,1397982.9247099564,57.6,0.00098686,0.9888012905032235,1.0,0.0,1.0907960148000001e-06,0.9888012905032235,0.0,99162.65270732739,99162.65270732739
2026-08-20 08:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331152.58113728376,0,8438400.0,0.042348886757887616,1.0,1.0,388677.54073195765,1406833.4664484465,57.6,0.00098686,0.9889630246532515,1.0,0.0,1.087722414e-06,0.9889630246532515,0.0,99232.67733503092,99232.67733503092
2026-08-20 09:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331152.9403262342,0,8434800.0,0.04234831909076564,1.0,1.0,388667.4323261366,1406841.50146939,57.6,0.00098686,0.9889678512469575,1.0,0.0,1.0846624068e-06,0.9889678512469575,0.0,99234.41862378077,99234.41862378077
2026-08-20 10:00:00+00:00,0.0,0.0,1.0,435188.4223611046,331153.2985067443,0,8431200.0,0.04221399734769582,1.0,1.0,386281.3695890878,1408738.2130720003,57.6,0.00098686,0.9890066087511996,1.0,0.0,1.0816159932e-06,0.9890066087511996,0.0,99250.92726039642,99250.92726039642
