,timestamp,UNISWAP_V3_token0_amount,UNISWAP_V3_token1_amount,UNISWAP_V3_entry_token0_amount,UNISWAP_V3_entry_token1_amount,UNISWAP_V3_price_init,UNISWAP_V3_price_lower,UNISWAP_V3_price_upper,UNISWAP_V3_liquidity,UNISWAP_V3_cash,UNISWAP_V3_tvl,UNISWAP_V3_volume,UNISWAP_V3_fees,UNISWAP_V3_price,UNISWAP_V3_balance,net_balance
237,2025-01-20 21:00:00+00:00,511395.6572362714,149.69326586411847,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1497955056803164e+18,11410.187976233443,324915644.65231246,923882.2691502633,2771.64680745079,3284.36,1014452.419885981,1014452.419885981
238,2025-01-20 22:00:00+00:00,522316.788530471,146.3851167124201,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1497955056803164e+18,11496.569924074047,324915644.65231246,923882.2691502633,2771.64680745079,3318.29,1019561.6273902014,1019561.6273902014
239,2025-01-20 23:00:00+00:00,511021.29033944145,149.80727073127446,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1497955056803164e+18,11582.951871914653,324915644.65231246,923882.2691502633,2771.64680745079,3283.2,1014451.4734762764,1014451.4734762764
240,2025-01-21 00:00:00+00:00,492507.68497918185,155.4958536507317,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11615.71837618888,327944766.56261164,350596.2209539139,1051.7886628617416,3226.09,1005767.0218594598,1005767.0218594598
241,2025-01-21 01:00:00+00:00,500411.4791941265,153.0550754709172,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11648.48488046311,327944766.56261164,350596.2209539139,1051.7886628617416,3250.41,1009551.7119360135,1009551.7119360135
242,2025-01-21 02:00:00+00:00,502463.82163231476,152.42427906719257,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11681.251384737327,327944766.56261164,350596.2209539139,1051.7886628617416,3256.74,1010551.3196263408,1010551.3196263408
243,2025-01-21 03:00:00+00:00,504242.2008106305,151.8786775967286,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11714.017889011564,327944766.56261164,350596.2209539139,1051.7886628617416,3262.23,1011419.397116018,1011419.397116018
244,2025-01-21 04:00:00+00:00,499097.3206244452,153.45963306646982,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11746.784393285774,327944766.56261164,350596.2209539139,1051.7886628617416,3246.36,1009029.319419396,1009029.319419396
245,2025-01-21 05:00:00+00:00,492025.7374378884,155.64527853608624,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11779.550897560011,327944766.56261164,350596.2209539139,1051.7886628617416,3224.61,1005700.6099556974,1005700.6099556974
246,2025-01-21 06:00:00+00:00,497412.0518416052,153.97917419294524,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1502970025020585e+18,11812.317401834249,327944766.56261164,350596.2209539139,1051.7886628617416,3241.17,1008297.0492623879,1008297.0492623879
